type,latitude,longitude,lease_type,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,amenities,water_supply,building_type,balconies
BHK3,12.9526644,77.7167188,FAMILY,1,FULLY_FURNISHED,BOTH,1584,10,3,E,5,3,9,16.0,CORPORATION,AP,3
BHK3,12.928852,77.694865,ANYONE,0,SEMI_FURNISHED,BOTH,1630,1,2,W,3,5,8,14.0,CORPORATION,AP,3
BHK3,12.91071709,77.68595125,ANYONE,1,SEMI_FURNISHED,BOTH,1475,3,2,E,3,3,4,13.0,CORP_BORE,AP,3
BHK3,12.96764167,77.70536672,ANYONE,0,SEMI_FURNISHED,BOTH,1150,5,2,W,2,1,4,8.0,CORP_BORE,AP,3
BHK2,12.94799434,77.62507316,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,650,15,2,S,2,0,1,3.0,CORP_BORE,IF,0
BHK2,12.92663466,77.51990941,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,1200,2,2,N,2,3,3,3.0,CORP_BORE,IF,1
BHK2,12.9390334,77.73814735,ANYONE,1,NOT_FURNISHED,BOTH,1350,1,2,E,2,2,4,5.0,BOREWELL,AP,2
BHK2,12.90140283,77.62890097,ANYONE,1,FULLY_FURNISHED,BOTH,1325,5,2,N,0,19,25,15.0,CORPORATION,AP,2
BHK2,12.9992335,77.5613415,ANYONE,0,SEMI_FURNISHED,BOTH,1100,1,2,E,2,3,5,5.0,CORP_BORE,AP,2
BHK3,12.946093,77.554085,FAMILY,1,SEMI_FURNISHED,BOTH,1325,4,2,N,2,1,4,2.0,CORP_BORE,AP,2
BHK1,12.97948913,77.75214337,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,750,10,1,N,1,0,2,0.0,CORPORATION,IF,0
BHK3,12.9559021,77.70999146,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1100,10,2,W,2,2,3,4.0,CORP_BORE,AP,2
BHK2,12.9709025,77.7729222,ANYONE,1,SEMI_FURNISHED,BOTH,1150,1,2,N,5,3,3,9.0,BOREWELL,AP,1
BHK2,12.97915754,77.75104077,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,0,1,N,2,2,2,4.0,BOREWELL,IF,1
BHK1,12.91426161,77.65154454,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,500,2,1,E,1,0,5,4.0,CORP_BORE,IF,0
BHK2,12.90538435,77.58013016,FAMILY,1,NOT_FURNISHED,TWO_WHEELER,600,1,1,N,0,2,3,2.0,CORPORATION,IF,0
BHK3,12.9613464,77.5245041,FAMILY,1,SEMI_FURNISHED,BOTH,2100,12,3,E,3,6,7,4.0,CORP_BORE,AP,3
RK1,12.99638803,77.56275223,BACHELOR,0,FULLY_FURNISHED,NONE,400,15,1,W,6,0,2,4.0,CORPORATION,IF,1
BHK2,12.9090517,77.5518022,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1050,5,2,N,1,4,5,4.0,CORP_BORE,AP,2
BHK2,12.91801116,77.54843076,FAMILY,1,SEMI_FURNISHED,BOTH,1343,10,2,E,2,2,4,3.0,CORP_BORE,AP,2
BHK2,12.92390059,77.59586239,FAMILY,0,SEMI_FURNISHED,BOTH,1250,1,2,E,2,2,3,4.0,CORPORATION,IF,1
BHK3,12.95815705,77.53002536,FAMILY,1,SEMI_FURNISHED,BOTH,1750,15,2,E,2,1,2,4.0,CORPORATION,IF,1
BHK3,12.91604257,77.56712171,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,15,2,E,2,1,1,0.0,CORPORATION,IH,1
BHK1,12.90866646,77.61084945,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,400,2,1,E,1,4,4,1.0,CORP_BORE,IF,1
BHK2,12.96044005,77.64593985,ANYONE,1,SEMI_FURNISHED,BOTH,1000,0,2,W,3,3,4,7.0,CORP_BORE,AP,2
BHK3,12.95700565,77.71454388,ANYONE,1,SEMI_FURNISHED,BOTH,1200,11,2,W,6,3,4,3.0,BOREWELL,AP,2
BHK2,12.90273318,77.7068678,FAMILY,1,SEMI_FURNISHED,BOTH,1284,1,2,E,2,6,12,14.0,CORP_BORE,AP,2
BHK3,12.93142624,77.5155633,FAMILY,1,SEMI_FURNISHED,BOTH,1400,5,2,N,3,2,4,4.0,CORP_BORE,AP,2
BHK3,12.955888,77.716179,FAMILY,1,FULLY_FURNISHED,BOTH,1400,6,2,E,5,4,4,8.0,BOREWELL,AP,3
BHK2,12.9992335,77.5613415,FAMILY,1,SEMI_FURNISHED,BOTH,1100,0,2,E,2,4,4,10.0,BOREWELL,AP,1
BHK2,12.95664327,77.52927903,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1200,10,2,N,1,2,3,2.0,CORP_BORE,IF,2
BHK3,12.90507457,77.54346934,FAMILY,1,SEMI_FURNISHED,BOTH,1200,6,3,E,2,1,2,3.0,CORP_BORE,IH,1
BHK2,12.93137127,77.62138822,FAMILY,1,SEMI_FURNISHED,BOTH,1200,20,2,S,2,1,2,1.0,CORP_BORE,IF,2
BHK2,12.9746564,77.7043393,FAMILY,0,FULLY_FURNISHED,BOTH,1330,3,2,W,1,2,5,15.0,CORP_BORE,AP,2
BHK2,12.9688353,77.7384786,FAMILY,0,SEMI_FURNISHED,BOTH,1235,3,2,E,3,4,5,14.0,CORP_BORE,AP,3
BHK2,12.90616894,77.67490387,ANYONE,0,FULLY_FURNISHED,BOTH,1310,1,2,W,4,5,12,13.0,BOREWELL,AP,2
BHK2,12.96266348,77.67500062,FAMILY,1,NOT_FURNISHED,NONE,1050,10,2,S,0,2,3,1.0,CORP_BORE,IF,1
BHK2,12.976919,77.7332758,ANYONE,1,SEMI_FURNISHED,BOTH,1380,0,2,E,2,4,5,6.0,CORP_BORE,AP,2
BHK1,12.9669256,77.7619298,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,1,1,N,1,2,3,2.0,CORPORATION,IF,1
RK1,12.96970504,77.65068848,BACHELOR,0,FULLY_FURNISHED,BOTH,120,5,1,E,1,2,2,4.0,CORP_BORE,IF,1
BHK2,12.94338453,77.57343764,FAMILY,0,SEMI_FURNISHED,BOTH,1250,15,2,N,2,1,4,4.0,CORPORATION,AP,2
BHK2,12.9176563,77.7291844,FAMILY,0,SEMI_FURNISHED,BOTH,1120,1,2,E,2,3,4,12.0,BOREWELL,AP,2
BHK3,12.97891339,77.75123109,ANYONE,1,SEMI_FURNISHED,BOTH,1706,4,3,W,3,3,3,7.0,CORP_BORE,AP,2
BHK2,12.9004037,77.5712556,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,0,2,N,2,2,2,3.0,CORP_BORE,IF,0
BHK3,12.9020624,77.6640759,ANYONE,1,SEMI_FURNISHED,BOTH,1800,0,3,E,3,0,15,9.0,CORP_BORE,AP,2
BHK2,12.92598797,77.67523029,ANYONE,0,SEMI_FURNISHED,BOTH,1240,3,2,W,2,2,4,11.0,BOREWELL,AP,3
BHK1,12.98379929,77.67899261,ANYONE,0,FULLY_FURNISHED,NONE,800,5,1,E,2,0,5,4.0,BOREWELL,AP,1
BHK2,12.90733889,77.61191435,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,700,10,2,N,2,1,3,3.0,CORP_BORE,IF,1
BHK2,12.9569692,77.65388696,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,500,15,1,N,1,0,2,0.0,CORPORATION,IF,1
BHK1,12.96020381,77.72051181,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,600,3,1,N,2,2,2,4.0,CORPORATION,IH,1
BHK2,12.99045994,77.61922765,FAMILY,1,SEMI_FURNISHED,BOTH,1030,0,2,E,2,2,2,2.0,CORPORATION,AP,2
BHK2,12.9578107,77.70401011,FAMILY,1,SEMI_FURNISHED,BOTH,1300,10,2,W,2,6,8,11.0,CORP_BORE,AP,2
BHK2,12.925628,77.695618,FAMILY,0,SEMI_FURNISHED,BOTH,1245,3,2,E,2,2,4,8.0,CORP_BORE,AP,1
BHK3,12.91419011,77.68427912,FAMILY,1,SEMI_FURNISHED,BOTH,1826,7,3,E,6,4,10,11.0,CORPORATION,AP,3
BHK3,12.99908293,77.55985514,ANYONE,1,SEMI_FURNISHED,BOTH,1505,2,2,W,2,3,5,3.0,BOREWELL,AP,2
BHK3,12.9067458,77.57544564,FAMILY,0,SEMI_FURNISHED,BOTH,1300,4,3,N,3,0,1,1.0,CORP_BORE,IH,0
BHK2,12.96227878,77.71387681,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1100,5,1,SE,2,0,3,2.0,CORPORATION,IF,1
BHK2,12.97909051,77.6959068,FAMILY,0,SEMI_FURNISHED,BOTH,1070,12,2,E,2,2,3,5.0,BOREWELL,AP,3
BHK1,12.93023256,77.6107529,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,400,5,1,E,1,2,3,1.0,CORP_BORE,IF,0
BHK2,12.96852397,77.68229302,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1000,1,2,N,2,0,3,4.0,CORP_BORE,IF,0
BHK2,12.925903,77.56836991,BACHELOR,1,SEMI_FURNISHED,TWO_WHEELER,1400,20,2,E,2,2,2,2.0,CORP_BORE,AP,1
BHK2,12.91363249,77.59247093,FAMILY,1,SEMI_FURNISHED,BOTH,800,0,2,N,2,1,2,3.0,CORP_BORE,IF,0
BHK2,12.93432394,77.5659829,FAMILY,1,SEMI_FURNISHED,BOTH,1200,0,2,N,4,1,2,3.0,CORP_BORE,IF,1
BHK2,12.90832138,77.70475769,ANYONE,1,FULLY_FURNISHED,BOTH,1255,2,2,E,2,8,10,16.0,CORP_BORE,AP,1
BHK1,12.93685091,77.70607683,ANYONE,0,NOT_FURNISHED,BOTH,860,3,1,S,0,1,1,2.0,BOREWELL,IF,0
RK1,12.91424388,77.61283461,BACHELOR,0,SEMI_FURNISHED,TWO_WHEELER,150,6,1,N,1,2,2,3.0,CORPORATION,IF,0
BHK1,12.9721335,77.67987,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,8,1,E,2,1,4,7.0,BOREWELL,AP,1
BHK2,12.99406761,77.75664185,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,2350,5,3,N,0,0,1,1.0,CORP_BORE,IH,0
BHK2,12.99498887,77.61622853,FAMILY,1,SEMI_FURNISHED,BOTH,1050,2,2,E,2,1,4,6.0,CORPORATION,AP,2
RK1,12.93444886,77.57410544,ANYONE,1,SEMI_FURNISHED,NONE,250,15,1,E,1,3,3,3.0,CORPORATION,IF,1
BHK1,12.92192697,77.6195503,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,450,20,1,W,0,1,2,6.0,CORPORATION,IF,0
BHK1,12.95437861,77.70703036,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,400,0,1,E,1,1,3,3.0,CORP_BORE,IF,0
BHK2,12.9911621,77.6687262,FAMILY,1,SEMI_FURNISHED,BOTH,1000,6,2,N,3,4,6,11.0,CORP_BORE,AP,3
BHK2,12.99548942,77.67921746,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1020,0,2,N,2,0,4,4.0,CORP_BORE,AP,1
BHK1,12.95549561,77.69913279,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,600,2,1,W,1,1,3,1.0,CORP_BORE,IF,0
BHK2,12.90566401,77.60416226,ANYONE,0,SEMI_FURNISHED,BOTH,1250,3,2,W,2,1,3,7.0,CORP_BORE,AP,2
RK1,12.95231013,77.5368092,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,400,1,1,N,1,0,4,2.0,CORP_BORE,IF,0
BHK2,12.96797868,77.68028905,FAMILY,1,SEMI_FURNISHED,NONE,700,8,1,W,2,1,2,3.0,CORP_BORE,IF,1
BHK2,12.97252255,77.66882936,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,1000,10,2,E,2,1,2,0.0,CORP_BORE,IH,2
BHK4,12.9406787,77.62089463,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1200,30,3,N,4,1,2,2.0,CORP_BORE,IF,2
BHK1,12.90561861,77.62669885,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,500,1,1,E,1,1,1,1.0,CORPORATION,IF,1
BHK1,12.98563632,77.55680913,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,600,1,1,N,1,0,2,3.0,CORPORATION,IH,0
BHK2,12.9241227,77.61811619,ANYONE,0,SEMI_FURNISHED,NONE,1000,10,2,SE,2,1,3,1.0,CORPORATION,IF,1
BHK1,12.9450085,77.6288306,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,500,6,1,N,1,1,3,1.0,CORPORATION,AP,0
BHK2,12.90130565,77.67833019,FAMILY,1,SEMI_FURNISHED,BOTH,1265,1,2,S,0,1,4,2.0,CORPORATION,AP,1
BHK2,12.93129077,77.56740966,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1000,5,1,E,2,2,3,3.0,CORP_BORE,IF,0
BHK2,12.91719232,77.61587817,FAMILY,1,SEMI_FURNISHED,BOTH,1100,1,2,E,4,3,4,5.0,CORP_BORE,AP,2
BHK2,12.92713261,77.51879883,ANYONE,1,SEMI_FURNISHED,BOTH,1200,4,2,W,3,2,5,17.0,CORP_BORE,AP,1
BHK3,12.90459728,77.54310608,ANYONE,1,SEMI_FURNISHED,BOTH,1220,0,2,N,2,3,4,5.0,BOREWELL,AP,2
BHK2,12.9210146,77.51788487,FAMILY,1,SEMI_FURNISHED,BOTH,950,5,2,E,2,2,2,3.0,CORP_BORE,AP,1
BHK2,12.99484058,77.76449973,FAMILY,0,SEMI_FURNISHED,BOTH,1150,0,2,E,2,4,4,16.0,CORP_BORE,AP,1
BHK2,12.9081357,77.647608,FAMILY,1,SEMI_FURNISHED,NONE,980,0,2,N,3,2,2,0.0,CORPORATION,AP,2
BHK2,12.95287938,77.62517372,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1200,10,2,E,4,1,3,4.0,CORPORATION,IF,1
BHK2,12.91260079,77.63672097,ANYONE,1,SEMI_FURNISHED,BOTH,1100,4,1,N,2,1,1,2.0,CORP_BORE,IF,2
BHK2,12.9115775,77.67776509,ANYONE,1,FULLY_FURNISHED,BOTH,1250,7,2,W,4,1,4,1.0,CORPORATION,IH,2
BHK2,12.92567736,77.6779433,FAMILY,0,FULLY_FURNISHED,FOUR_WHEELER,1413,10,2,W,5,3,3,6.0,BOREWELL,AP,2
BHK2,12.91726375,77.59888113,ANYONE,0,SEMI_FURNISHED,BOTH,1080,20,2,S,2,1,4,2.0,CORPORATION,AP,3
BHK2,12.98286438,77.65563965,ANYONE,1,SEMI_FURNISHED,BOTH,1300,7,2,S,3,2,4,7.0,CORP_BORE,AP,4
BHK1,12.92455734,77.59552429,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,460,8,1,E,2,0,3,1.0,CORPORATION,IF,0
BHK2,12.99264032,77.54949953,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,675,5,1,E,2,1,3,2.0,CORPORATION,IF,0
BHK2,12.98256113,77.70717243,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,0,2,NE,1,1,1,1.0,CORPORATION,IF,1
BHK2,12.96644924,77.71852267,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1200,2,2,E,2,3,4,5.0,CORPORATION,IF,2
BHK2,12.90298827,77.5834505,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1006,5,2,N,2,3,4,3.0,CORP_BORE,AP,2
BHK2,12.98295819,77.67770292,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1150,14,2,N,3,2,4,6.0,CORP_BORE,AP,2
BHK2,12.9474205,77.7224058,FAMILY,0,SEMI_FURNISHED,BOTH,1180,5,2,N,2,2,4,14.0,CORP_BORE,AP,2
BHK2,12.92022757,77.65112308,FAMILY,0,SEMI_FURNISHED,BOTH,1200,2,2,E,2,2,2,3.0,CORPORATION,IF,1
BHK2,12.95722536,77.71687272,ANYONE,0,NOT_FURNISHED,TWO_WHEELER,1500,7,2,E,2,0,2,1.0,CORPORATION,IF,0
BHK3,12.97737311,77.67391886,ANYONE,1,SEMI_FURNISHED,BOTH,1300,10,2,N,2,1,4,8.0,CORP_BORE,AP,2
BHK2,12.97823081,77.51618315,ANYONE,1,SEMI_FURNISHED,BOTH,1000,20,1,N,2,1,2,1.0,CORPORATION,IF,0
BHK2,12.92915054,77.63303962,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,15,1,S,2,0,2,3.0,CORPORATION,IF,0
BHK3,12.90042525,77.67775019,FAMILY,0,SEMI_FURNISHED,BOTH,1510,2,2,N,3,0,4,7.0,BOREWELL,AP,2
BHK3,12.94386648,77.5759449,FAMILY,1,SEMI_FURNISHED,BOTH,1783,10,3,E,3,0,4,10.0,CORP_BORE,AP,0
BHK1,12.92139762,77.6092236,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,900,5,1,E,1,3,3,3.0,CORPORATION,IF,1
BHK2,12.9561344,77.655006,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,900,7,2,N,2,3,3,1.0,CORP_BORE,IF,0
BHK1,12.97610483,77.63417312,ANYONE,0,SEMI_FURNISHED,BOTH,600,5,1,E,1,0,3,3.0,CORP_BORE,IF,0
BHK1,12.9542151,77.67930769,FAMILY,1,SEMI_FURNISHED,BOTH,580,0,1,N,1,3,3,3.0,CORP_BORE,IF,0
BHK2,12.9066428,77.5536639,ANYONE,1,SEMI_FURNISHED,BOTH,1200,0,2,N,2,0,2,3.0,CORP_BORE,IF,0
BHK2,12.97968559,77.53851725,ANYONE,1,SEMI_FURNISHED,BOTH,1000,18,2,W,2,1,4,3.0,CORP_BORE,AP,2
BHK2,12.95873116,77.6567326,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1100,10,2,N,2,0,3,3.0,CORPORATION,IF,0
BHK2,12.98475546,77.61483684,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,650,4,2,E,2,1,2,3.0,CORP_BORE,IF,1
BHK3,12.99149338,77.70314527,ANYONE,1,SEMI_FURNISHED,BOTH,1465,8,2,N,3,1,5,12.0,CORP_BORE,AP,2
BHK1,12.96263502,77.70966542,FAMILY,1,SEMI_FURNISHED,NONE,600,5,1,N,1,2,2,5.0,CORPORATION,IF,0
BHK1,12.99156747,77.57151522,FAMILY,1,NOT_FURNISHED,TWO_WHEELER,800,10,2,S,0,3,3,2.0,CORPORATION,IF,1
BHK3,12.91828174,77.64754339,ANYONE,1,SEMI_FURNISHED,BOTH,1200,8,2,N,3,1,3,0.0,CORPORATION,IF,2
BHK3,12.9017122,77.6336554,ANYONE,1,SEMI_FURNISHED,BOTH,1664,9,3,SW,3,3,4,13.0,CORP_BORE,AP,3
BHK3,12.9112817,77.55323085,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1200,5,2,E,3,1,1,2.0,CORPORATION,IH,1
BHK3,12.9920342,77.7182388,ANYONE,1,SEMI_FURNISHED,BOTH,1361,0,2,E,3,1,5,13.0,CORP_BORE,AP,1
BHK2,12.9522545,77.7159316,ANYONE,1,SEMI_FURNISHED,BOTH,1050,10,2,N,2,1,5,8.0,CORP_BORE,AP,1
BHK2,12.988908,77.7179341,ANYONE,1,FULLY_FURNISHED,BOTH,1345,8,2,E,2,1,4,12.0,CORPORATION,AP,3
BHK3,12.9913591,77.7293613,ANYONE,0,FULLY_FURNISHED,BOTH,2072,5,1,NE,0,3,18,15.0,CORPORATION,AP,1
BHK1,12.92531818,77.60761374,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,500,4,1,N,0,3,4,1.0,CORPORATION,IF,1
BHK2,12.99939943,77.53084814,ANYONE,0,NOT_FURNISHED,TWO_WHEELER,700,1,3,E,0,1,3,1.0,CORP_BORE,IF,1
BHK2,12.92200175,77.63884966,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1100,10,2,S,2,1,4,1.0,CORP_BORE,IF,1
BHK2,12.9974436,77.61562139,ANYONE,1,SEMI_FURNISHED,NONE,1270,8,3,E,2,2,4,1.0,CORP_BORE,IF,1
BHK1,12.90053691,77.57582798,ANYONE,1,FULLY_FURNISHED,TWO_WHEELER,600,5,1,E,2,0,2,4.0,CORP_BORE,IF,0
BHK2,12.915238,77.5032771,FAMILY,1,SEMI_FURNISHED,BOTH,1100,5,2,W,2,3,4,15.0,CORP_BORE,AP,2
BHK2,12.9327635,77.5637244,ANYONE,1,FULLY_FURNISHED,BOTH,1150,0,2,N,3,1,3,1.0,CORP_BORE,IF,3
BHK2,12.9828931,77.7186942,FAMILY,1,SEMI_FURNISHED,BOTH,1200,8,2,E,8,0,4,7.0,CORP_BORE,AP,2
BHK3,12.95786034,77.707925,FAMILY,0,SEMI_FURNISHED,BOTH,1583,7,3,E,9,9,9,15.0,CORP_BORE,AP,4
BHK2,12.95894728,77.66708399,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,960,10,2,E,2,0,1,1.0,CORP_BORE,IF,0
BHK1,12.97345548,77.68241347,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,450,0,1,N,1,1,2,3.0,CORP_BORE,IF,1
BHK2,12.93095927,77.56513582,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,650,3,1,N,2,0,2,3.0,CORP_BORE,IF,0
BHK3,12.9111506,77.6817074,FAMILY,0,FULLY_FURNISHED,BOTH,1826,7,3,W,6,5,13,16.0,CORP_BORE,AP,2
BHK2,12.9354842,77.58917,ANYONE,1,SEMI_FURNISHED,BOTH,700,1,2,N,7,2,4,6.0,CORPORATION,AP,1
BHK2,12.96084359,77.64366837,ANYONE,1,SEMI_FURNISHED,BOTH,1300,10,2,S,2,3,3,7.0,CORPORATION,AP,0
BHK1,12.92131947,77.64939234,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1449,0,1,E,1,2,5,1.0,CORP_BORE,AP,0
BHK2,12.92918448,77.58920385,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,7,2,S,2,1,3,2.0,CORPORATION,AP,0
BHK2,12.96894285,77.67179849,FAMILY,1,SEMI_FURNISHED,NONE,750,8,2,S,2,2,2,0.0,CORP_BORE,IF,0
BHK2,12.99089367,77.66321458,ANYONE,1,SEMI_FURNISHED,NONE,1000,5,2,E,3,0,3,5.0,CORP_BORE,IF,1
BHK3,12.90062529,77.62220562,ANYONE,1,SEMI_FURNISHED,BOTH,1381,0,2,E,6,1,4,8.0,BOREWELL,AP,2
BHK2,12.9354024,77.5716338,FAMILY,1,FULLY_FURNISHED,NONE,650,5,1,W,0,2,2,0.0,CORP_BORE,IF,0
BHK2,12.99691203,77.55554545,FAMILY,1,NOT_FURNISHED,TWO_WHEELER,550,10,1,N,0,3,3,1.0,CORP_BORE,IF,1
BHK2,12.9489785,77.7142958,FAMILY,0,SEMI_FURNISHED,BOTH,1300,4,2,N,2,1,4,2.0,CORP_BORE,AP,2
BHK2,12.95358174,77.70687717,ANYONE,1,SEMI_FURNISHED,BOTH,1025,8,2,N,1,2,4,6.0,CORP_BORE,AP,2
BHK3,12.9764201,77.7413627,FAMILY,0,SEMI_FURNISHED,BOTH,1650,0,3,NW,3,3,3,9.0,CORP_BORE,AP,4
BHK2,12.9262988,77.60913414,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,750,10,2,E,0,0,2,4.0,CORPORATION,IF,1
BHK2,12.91432772,77.67723677,BACHELOR,1,SEMI_FURNISHED,BOTH,1400,0,3,E,3,8,8,13.0,CORP_BORE,AP,2
BHK2,12.91982834,77.64979557,FAMILY,0,NOT_FURNISHED,TWO_WHEELER,900,5,2,N,0,2,2,1.0,BOREWELL,IF,1
BHK3,12.93585954,77.74795298,FAMILY,1,SEMI_FURNISHED,BOTH,2200,5,3,E,3,0,1,3.0,CORP_BORE,IH,1
BHK2,12.95465272,77.65619647,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1100,5,2,E,4,0,2,3.0,CORPORATION,IH,2
BHK1,12.9048707,77.61930546,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,380,0,1,N,1,2,3,3.0,BOREWELL,IF,0
BHK2,12.93034478,77.53978642,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,800,5,1,E,2,2,2,1.0,CORP_BORE,IF,1
BHK1,12.99753379,77.55306894,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,6,1,E,1,2,2,2.0,CORP_BORE,IF,1
BHK2,12.9671085,77.5196625,ANYONE,1,SEMI_FURNISHED,NONE,1200,7,1,E,1,0,2,1.0,CORP_BORE,IH,0
BHK2,12.90712144,77.59810725,FAMILY,1,SEMI_FURNISHED,BOTH,1200,20,2,N,2,0,2,3.0,CORPORATION,IF,0
BHK2,12.939633,77.6283299,BACHELOR,1,SEMI_FURNISHED,FOUR_WHEELER,1080,15,3,E,5,5,5,6.0,CORP_BORE,AP,1
BHK3,12.98507031,77.68818239,FAMILY,1,SEMI_FURNISHED,BOTH,1500,4,3,E,3,0,3,8.0,BOREWELL,AP,2
BHK2,12.92624286,77.55765293,FAMILY,1,SEMI_FURNISHED,BOTH,990,10,2,N,2,1,4,5.0,CORP_BORE,AP,2
BHK2,12.9246456,77.667205,FAMILY,0,SEMI_FURNISHED,BOTH,1375,10,2,E,4,0,4,9.0,BOREWELL,AP,4
BHK2,12.9277307,77.6725594,FAMILY,1,SEMI_FURNISHED,BOTH,1050,5,2,N,5,4,5,8.0,CORPORATION,AP,1
BHK2,12.94179029,77.63117589,ANYONE,1,SEMI_FURNISHED,NONE,600,0,2,E,2,0,2,1.0,CORP_BORE,IH,0
BHK1,12.99789165,77.54582586,FAMILY,0,SEMI_FURNISHED,NONE,400,5,1,E,1,0,2,1.0,CORPORATION,IF,1
BHK1,12.94400714,77.60799768,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,700,10,1,N,0,0,2,3.0,CORPORATION,IF,0
BHK2,12.92630741,77.54411109,FAMILY,0,SEMI_FURNISHED,FOUR_WHEELER,800,0,2,N,1,1,3,2.0,CORPORATION,IF,1
BHK2,12.94218762,77.5533642,FAMILY,1,NOT_FURNISHED,TWO_WHEELER,800,15,1,E,0,1,1,2.0,CORP_BORE,IF,0
BHK3,12.9773924,77.62171999,FAMILY,1,SEMI_FURNISHED,BOTH,1360,0,2,W,3,0,3,3.0,CORP_BORE,AP,2
BHK3,12.96322182,77.71309657,FAMILY,1,SEMI_FURNISHED,NONE,1250,15,3,N,3,1,2,3.0,CORPORATION,IH,0
BHK3,12.99173764,77.66413723,ANYONE,1,SEMI_FURNISHED,BOTH,1400,8,2,E,4,3,5,8.0,CORP_BORE,AP,1
BHK2,12.9782387,77.6056664,FAMILY,0,SEMI_FURNISHED,BOTH,1200,20,2,W,2,1,1,2.0,CORP_BORE,IH,1
BHK1,12.96205894,77.65449658,FAMILY,0,SEMI_FURNISHED,BOTH,450,5,1,E,2,2,3,5.0,CORP_BORE,AP,1
BHK2,12.94628439,77.50132094,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,600,4,1,E,2,0,3,2.0,CORP_BORE,IH,1
BHK1,12.9912802,77.687367,ANYONE,0,SEMI_FURNISHED,NONE,800,5,1,N,2,1,2,0.0,BOREWELL,IF,0
BHK2,12.92651006,77.61455459,FAMILY,0,NOT_FURNISHED,TWO_WHEELER,900,8,2,N,0,1,2,3.0,CORPORATION,IH,1
BHK2,12.95160605,77.52995878,ANYONE,0,SEMI_FURNISHED,BOTH,1200,5,2,E,6,1,4,3.0,CORPORATION,IF,1
BHK2,12.96200983,77.67249203,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,650,10,1,E,2,0,1,6.0,CORPORATION,IF,0
